"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00017213",19.1772207250556,0.805438363514238,0.296130935442857,2.71987241829268,0.00653071082616747,0.0247596767115117,"pdam_00017213"," unknown function","",""
"pdam_00004060",217.793026444325,0.805322264317049,0.215746171530274,3.73273026633543,0.000189415402334254,0.00133486407781836,"pdam_00004060"," v1g237765: Methylthioribose-1-phosphate isomerase (Nematostella vectensis)","K08963","PF01008"
"pdam_00016335",66.9981245327132,0.804165384352149,0.253319442601602,3.17451110776708,0.00150089146076329,0.0074839583552625,"pdam_00016335"," Cad96Ca: Tyrosine kinase receptor Cad96Ca (Drosophila melanogaster)","","PF07679, PF07714, PF13895, PF13927"
"pdam_00006785",1679.49495784667,0.804077800970556,0.187447518538986,4.28961560674553,1.78982628057983e-05,0.000178685032239359,"pdam_00006785"," nas-4: Zinc metalloproteinase nas-4 (Caenorhabditis elegans)","","PF01400"
"pdam_00010952",47.18377113386,0.803812329194811,0.332284774074661,2.41904652848825,0.015561249608909,0.0491906829920612,"pdam_00010952"," Hcrtr2: Orexin receptor type 2 (Rattus norvegicus)","K08375","PF00001"
"pdam_00021389",335.446959007559,0.803749322582471,0.221926213466573,3.62169619364742,0.000292677716165364,0.00192447503292088,"pdam_00021389"," Kif28p: Kinesin-like protein KIF28P (Rattus norvegicus)","","PF00168, PF00225, PF00498, PF12423"
"pdam_00009994",39.2121240191624,0.802421672448631,0.295958221955484,2.71126670226221,0.00670266899016469,0.0252929769847928,"pdam_00009994"," Wfdc1: WAP four-disulfide core domain protein 1 (Mus musculus)","","PF00095"
"pdam_00011143",82.179111383615,0.801652036256505,0.225940250156644,3.54807094221026,0.000388063683320164,0.0024351025096964,"pdam_00011143"," Gpr157: Probable G-protein coupled receptor 157 (Mus musculus)","K08467","PF00002"
"pdam_00014192",60.1271718032228,0.801035776681973,0.326369341466329,2.45438426625196,0.0141126084087996,0.0454884970624732,"pdam_00014192"," UPF0545 protein C22orf39 homolog (Danio rerio)","","PF11326"
"pdam_00020097",49.931602726944,0.799173609911715,0.267617030387863,2.9862584184327,0.00282413879270439,0.01256169943415,"pdam_00020097"," ccdc77: Coiled-coil domain-containing protein 77 (Xenopus laevis)","K16757",""
"pdam_00002942",205.440175546674,0.799072754458817,0.231987966806454,3.4444577684733,0.000572206017219927,0.0033523583640582,"pdam_00002942"," DDX21: Nucleolar RNA helicase 2 (Homo sapiens)","K16911","PF00270, PF08152"
"pdam_00000626",132.793956742955,0.799002797996408,0.172368113156065,4.63544436013507,3.56171521935138e-06,4.41329276737436e-05,"pdam_00000626"," Znf330: Zinc finger protein 330 (Mus musculus)","","PF00001, PF06524"
"pdam_00022017",332.466044840441,0.798703590667053,0.219094956378316,3.64546771806064,0.000266905920105844,0.00178535241693632,"pdam_00022017"," CHRNA7: Neuronal acetylcholine receptor subunit alpha-7 (Gallus gallus)","K05312","PF02931, PF02932"
"pdam_00022400",2405.47315182484,0.798560535516614,0.192005403101205,4.15905241528905,3.19570567481002e-05,0.000295636597886617,"pdam_00022400"," TER94: Transitional endoplasmic reticulum ATPase TER94 (Drosophila melanogaster)","K13525","PF00004, PF02359, PF02933, PF09336"
"pdam_00018370",51.7376695040904,0.798535217096624,0.27908925007194,2.8612181117359,0.00422016607142634,0.0173793435216588,"pdam_00018370"," exo1: Exonuclease 1 (Danio rerio)","K10746","PF00752, PF00867"
"pdam_00010291",198.647562400303,0.798471183398977,0.32699210132106,2.441866883552,0.0146115332192594,0.0467297779033232,"pdam_00010291"," MALT1: Mucosa-associated lymphoid tissue lymphoma translocation protein 1 (Homo sapiens)","K07369","PF00656, PF13895"
"pdam_00020275",387.87479325301,0.797327408798376,0.173472425530486,4.59627751419347,4.30105768508443e-06,5.20765110362329e-05,"pdam_00020275"," TJP1: Tight junction protein ZO-1 (Homo sapiens)","","PF00595"
"pdam_00018461",43.8141753979132,0.797050333850509,0.260510044437942,3.05957620778181,0.00221650388419734,0.0103281217575182,"pdam_00018461"," Slc17a5: Sialin (Mus musculus)","","PF00612, PF02197, PF076903"
"pdam_00006223",123.025325341573,0.796770345579971,0.200689238544184,3.97016975777977,7.18214415309732e-05,0.000585919096961725,"pdam_00006223"," LYRM1: LYR motif-containing protein 1 (Homo sapiens)","","PF05347"
"pdam_00000532",671.53806498909,0.796655942590685,0.121483388936946,6.55773558477346,5.46309640890161e-11,2.45839338400572e-09,"pdam_00000532"," gxcJJ: Rac guanine nucleotide exchange factor JJ (Dictyostelium discoideum)","","PF00621, PF14604"
"pdam_00006882",242.041139627536,0.795509763654003,0.306609210494415,2.59453968252038,0.00947176789220732,0.0333248287719298,"pdam_00006882"," Timm10: Mitochondrial import inner membrane translocase subunit Tim10 (Rattus norvegicus)","K17778","PF02953"
"pdam_00014817",54.3129343208109,0.794615347474717,0.297416433500774,2.671726434621,0.0075462140491691,0.0278461261182245,"pdam_00014817"," meox1: Homeobox protein MOX-1 (Danio rerio)","K09322","PF00046"
"pdam_00001898",50.8323511945203,0.794292184449678,0.256526644078938,3.09633405645481,0.00195929493788856,0.0093155165429249,"pdam_00001898"," MBD4: Methyl-CpG-binding domain protein 4 (Homo sapiens)","K10801","PF01429"
"pdam_00009474",162.910602611326,0.794167590283357,0.31769565808491,2.49977476894287,0.0124272287101868,0.0412796091111495,"pdam_00009474"," Acsl5: Long-chain-fatty-acid--CoA ligase 5 (Rattus norvegicus)","K01897","PF00501, PF13193"
"pdam_00012830",192.928228029697,0.793972108059047,0.213990160874028,3.71032062790235,0.000206996918077796,0.00143755460456209,"pdam_00012830"," CHRNA3: Neuronal acetylcholine receptor subunit alpha-3 (Bos taurus)","","PF02931, PF02932"
"pdam_00022705",171.276544980061,0.793713480283591,0.316398620458829,2.50858704482522,0.0121215099148287,0.0404981766073332,"pdam_00022705"," slc16a10: Monocarboxylate transporter 10 (Danio rerio)","K08187","PF076903"
"pdam_00005645",69.5886882310559,0.793261754472857,0.225570145428205,3.5166965600301,0.000436952996902874,0.00267947686895649,"pdam_00005645"," GBA3: Cytosolic beta-glucosidase (Homo sapiens)","","PF00232"
"pdam_00018669",128.9971490379,0.791455043602346,0.274030797628864,2.88819742324824,0.00387456602538437,0.0162134617728898,"pdam_00018669"," unknown function","",""
"pdam_00015775",391.528171144219,0.79118649708613,0.27617422120448,2.86480937154643,0.00417260345828258,0.017234131618673,"pdam_00015775"," PTTG1IP: Pituitary tumor-transforming gene 1 protein-interacting protein (Pongo abelii)","",""
"pdam_00005854",353.233182179507,0.790841395866318,0.162549855306617,4.86522362246682,1.14327468310732e-06,1.67078702819891e-05,"pdam_00005854"," rxrg: Retinoic acid receptor RXR-gamma (Xenopus laevis)","K08526","PF00104, PF00105"
"pdam_00012657",2373.6338264051,0.790773207078926,0.148379241123204,5.3294059269539,9.85345424703479e-08,1.9316263153119e-06,"pdam_00012657"," Smarcd1: SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 (Mus musculus)","K11650","PF02201"
"pdam_00021825",284.573795006194,0.790513909107336,0.175514753802304,4.50397412172971,6.66943315884185e-06,7.6172900996229e-05,"pdam_00021825"," Nlrc5: Protein NLRC5 (Mus musculus)","","PF05729"
"pdam_00003249",52.5135055303225,0.790302684079503,0.263145844154659,3.00328772669128,0.00267079794491323,0.0120134458074382,"pdam_00003249"," unknown function","",""
"pdam_00002241",254.330325665511,0.790206623700575,0.217754761218638,3.62888333315092,0.000284649837030823,0.0018787425644481,"pdam_00002241"," Clpp: ATP-dependent Clp protease proteolytic subunit%2C mitochondrial (Mus musculus)","K01358","PF00574"
"pdam_00010400",1086.97325539402,0.789419840507185,0.187798897766818,4.20353819907598,2.62774781601033e-05,0.000249986964026515,"pdam_00010400"," CCT3: T-complex protein 1 subunit gamma (Bos taurus)","K09495","PF00118"
"pdam_00001088",778.91576471653,0.788711053808794,0.259741513254591,3.0365229028127,0.00239323926624018,0.0109981463140529,"pdam_00001088"," RFK: Riboflavin kinase (Homo sapiens)","K00861","PF01687"
"pdam_00001504",75.8348115652574,0.788649444187079,0.244617726835329,3.22400773807362,0.00126409983786453,0.00648244462975184,"pdam_00001504"," CG2811: Putative gamma-glutamylcyclotransferase CG2811 (Drosophila melanogaster)","K19761","PF06094"
"pdam_00002069",20.1522401134,0.788115188201532,0.326587845893036,2.41317978642615,0.0158140168157143,0.0498771669491576,"pdam_00002069"," Os03g0219700: DEAD-box ATP-dependent RNA helicase 47B (Oryza sativa subsp. japonica)","","PF00270"
"pdam_00015640",333.064420688573,0.788058012139464,0.286198693609788,2.75353462379505,0.00589555337865127,0.0228167687389238,"pdam_00015640"," carm1: Histone-arginine methyltransferase CARM1 (Danio rerio)","K05931","PF06325"
"pdam_00001925",143.3753502364,0.78793588824761,0.205376805474575,3.83653785259189,0.000124780970805483,0.000936860343507406,"pdam_00001925"," GABRB3: Gamma-aminobutyric acid receptor subunit beta-3 (Gallus gallus)","","PF02931, PF02932"
"pdam_00001830",432.953547959905,0.787898759882004,0.212159264921091,3.71371365834553,0.00020423987741997,0.00142311041909173,"pdam_00001830"," HYOU1: Hypoxia up-regulated protein 1 (Cricetulus griseus)","K09486","PF000124"
"pdam_00014220",1002.49875522534,0.787180876038756,0.248498681891768,3.16774668600298,0.00153625314031042,0.00762142581294226,"pdam_00014220"," caskin2: Caskin-2 (Xenopus laevis)","K00698","PF03142, PF07647"
"pdam_00004248",222.394944818553,0.787099916461033,0.175723419636228,4.47919758271516,7.49241575287745e-06,8.40646647339666e-05,"pdam_00004248"," ttyh2: Protein tweety homolog 2 (Xenopus laevis)","K22641","PF04906"
"pdam_00002106",337.641378355335,0.786882610813304,0.172366059641728,4.56518303225635,4.99058722077906e-06,5.91503973155495e-05,"pdam_00002106"," cf60: Counting factor 60 (Dictyostelium discoideum)","K21403","PF00328"
"pdam_00003576",68.7075475393037,0.786712900498414,0.239564126955324,3.28393449594031,0.00102368712503602,0.00543958728161733,"pdam_00003576"," fam45a: Protein FAM45A (Danio rerio)","","PF08616"
"pdam_00014342",155.122362237468,0.786688456253855,0.286018943109345,2.75047676109027,0.00595086123859547,0.0229758127740371,"pdam_00014342"," UNC5C: Netrin receptor UNC5C (Homo sapiens)","","PF17217"
"pdam_00017489",184.993470090657,0.786558841787432,0.184051048141017,4.27359066808891,1.92350014923775e-05,0.000189509402889036,"pdam_00017489"," tmem231: Transmembrane protein 231 (Xenopus tropicalis)","K19362","PF10149"
"pdam_00022561",15.4964511745833,0.786548773003209,0.323499390038873,2.43137637109206,0.0150415805874188,0.0478468130142463,"pdam_00022561"," unknown function","",""
"pdam_00005736",301.790939477122,0.786382377410455,0.254830135128888,3.08590809722217,0.00202931534246552,0.00959527586202626,"pdam_00005736"," B9d1: B9 domain-containing protein 1 (Mus musculus)","K16744","PF07162"
"pdam_00006966",142.319081771135,0.786280177266063,0.179952938316661,4.36936559425585,1.24608004775197e-05,0.000131104966872299,"pdam_00006966"," Armc5: Armadillo repeat-containing protein 5 (Mus musculus)","K22499","PF00651"
"pdam_00008152",230.526389268145,0.785781955939168,0.224071590390344,3.50683437632721,0.000453471301162697,0.00275194319872927,"pdam_00008152"," Crhr1: Corticotropin-releasing factor receptor 1 (Rattus norvegicus)","K04578","PF00002, PF027938"
"pdam_00022043",209.293456622642,0.785112493731428,0.193638958441818,4.05451723170329,5.02379473296023e-05,0.000433395099807714,"pdam_00022043"," racA: Rho-related protein racA (Dictyostelium discoideum)","","PF00071, PF00651"
"pdam_00024337",488.696617383407,0.785012467147073,0.135542626696425,5.79162796442826,6.97074180760738e-09,1.89754066174701e-07,"pdam_00024337"," kctd6: BTB/POZ domain-containing protein KCTD6 (Danio rerio)","","PF02214, PF07534"
"pdam_00005072",133.659828025916,0.784759457107449,0.21330801111079,3.67899664443382,0.000234153348523606,0.00159999301012285,"pdam_00005072"," Uap1: UDP-N-acetylhexosamine pyrophosphorylase (Mus musculus)","K00972","PF01704"
"pdam_00025349",55.4943222498991,0.783958852430099,0.241680964676842,3.24377574989554,0.00117956573156418,0.0061246522549852,"pdam_00025349"," unknown function","",""
"pdam_00014572",1265.46268523351,0.783799194645883,0.25584808112315,3.06353360636936,0.00218739634985774,0.0102106029080987,"pdam_00014572"," unknown function","","PF01284"
"pdam_00006121",198.867518648901,0.783528027746547,0.224323467982488,3.49284912003819,0.000477896445751136,0.00287517715644435,"pdam_00006121"," Glutathione S-transferase (Dirofilaria immitis)","","PF02798, PF14497"
"pdam_00002777",152.060855666577,0.783511803973464,0.198146748416506,3.95419965371581,7.67912672831368e-05,0.000622115837299583,"pdam_00002777"," Hey: Hairy/enhancer-of-split related with YRPW motif protein (Drosophila melanogaster)","K03730","PF00010, PF075277"
"pdam_00023441",200.03882650727,0.783405243380458,0.146380237801399,5.35185114566721,8.70590016606408e-08,1.74408476634735e-06,"pdam_00023441"," Ascc1: Activating signal cointegrator 1 complex subunit 1 (Mus musculus)","K18666","PF00013, PF10469"
"pdam_00002790",516.684144780862,0.783402489685498,0.164032418717826,4.77590037267654,1.78904955278569e-06,2.44453032196302e-05,"pdam_00002790"," Vha26: V-type proton ATPase subunit E (Drosophila melanogaster)","K02150","PF01991"
"pdam_00025580",18.0815652314963,0.783339926497495,0.280621756784846,2.79144402583897,0.0052473432659428,0.0208416024822884,"pdam_00025580"," TTC28: Tetratricopeptide repeat protein 28 (Homo sapiens)","","PF12770"
"pdam_00025884",76.1617706751132,0.783056284171748,0.188405640005736,4.15622528151443,3.23548799260554e-05,0.000298218334055287,"pdam_00025884"," ZNFX1: NFX1-type zinc finger-containing protein 1 (Homo sapiens)","","PF13087"
"pdam_00002571",106.169087305316,0.781273955632894,0.192632295651216,4.05577866884525,4.99675589306878e-05,0.000431594020110318,"pdam_00002571"," ADORA2B: Adenosine receptor A2b (Gallus gallus)","","PF00001"
"pdam_00017385",810.944867927909,0.78123471618074,0.122481998506042,6.37836356125593,1.78990202962119e-10,7.0837648121449e-09,"pdam_00017385"," LSM14B: Protein LSM14 homolog B (Homo sapiens)","K18749","PF09532, PF12701"
"pdam_00004646",164.890856381238,0.779522759814791,0.216277520010199,3.60427084506069,0.000313030494402732,0.00203348866765793,"pdam_00004646"," Emc8: ER membrane protein complex subunit 8 (Mus musculus)","","PF03665"
"pdam_00006950",63.0444697328684,0.779499922977398,0.268850232524363,2.89938348075172,0.00373897286718779,0.0157337835009915,"pdam_00006950"," CA3: Carbonic anhydrase 3 (Equus caballus)","","PF00194"
"pdam_00012396",36.1139331025327,0.779247888186685,0.256822698427218,3.03418620300619,0.002411855179356,0.0110690405315934,"pdam_00012396"," STS: Steryl-sulfatase (Homo sapiens)","K01131","PF00884"
"pdam_00019951",61.4438149990788,0.778811745362285,0.244697128508199,3.18275800827874,0.00145879480374637,0.00730614223086988,"pdam_00019951"," DOLPP1: Dolichyldiphosphatase 1 (Callithrix jacchus)","K07252","PF01569"
"pdam_00004990",674.717365005734,0.77841439891664,0.131862279635013,5.9032378408082,3.56435831449466e-09,1.0218961797968e-07,"pdam_00004990"," Uncharacterized protein C10orf107 homolog (Mus musculus)","","PF14769"
"pdam_00011895",431.273831057531,0.778392116312848,0.252279094353271,3.08544042584381,0.0020325093671148,0.00960494363614066,"pdam_00011895"," Pex5: Peroxisomal targeting signal 1 receptor (Mus musculus)","K13342","PF13181"
"pdam_00025139",56.8530447825399,0.77792418121173,0.288427058811771,2.69712621422045,0.00699407556344178,0.0261717410907637,"pdam_00025139"," licD: Lipopolysaccharide cholinephosphotransferase LicD (Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd))","","PF04991"
"pdam_00017033",542.588928047008,0.777229656399745,0.241525953080375,3.21799643676843,0.00129089421524918,0.00659410353268391,"pdam_00017033"," unknown function","",""
"pdam_00005341",66.641220628537,0.777104326670636,0.202114381158702,3.8448739877666,0.000120614403704961,0.000908824558572878,"pdam_00005341"," LRRC40: Leucine-rich repeat-containing protein 40 (Gallus gallus)","","PF00058, PF13855, PF13927"
"pdam_00017330",456.204223181764,0.776458389547753,0.135587996652233,5.7266012384509,1.02462626784508e-08,2.66162188118224e-07,"pdam_00017330"," Klc: Kinesin light chain (Drosophila melanogaster)","","PF13424"
"pdam_00004394",724.551394703976,0.775780903013581,0.258367815220456,3.00262206556817,0.00267664606617699,0.0120345992898394,"pdam_00004394"," unknown function","",""
"pdam_00006617",164.951848683386,0.774744484074084,0.168377358527419,4.60123909087174,4.19985002178119e-06,5.11058762059825e-05,"pdam_00006617"," STX1B: Syntaxin-1B (Ovis aries)","K04560","PF00804, PF05739"
"pdam_00019472",329.748030589605,0.774705511907728,0.248410391126047,3.1186517938963,0.0018168053128373,0.00874087995633605,"pdam_00019472"," unknown function","","PF00100"
"pdam_00000455",522.866054853187,0.774620904572589,0.137635332027097,5.62806724962224,1.82240043007518e-08,4.37688514720341e-07,"pdam_00000455"," Lsg1: Large subunit GTPase 1 homolog (Mus musculus)","K14539","PF01926"
"pdam_00022050",467.902332825213,0.774465604110947,0.220721369694165,3.50879303251904,0.000450145050100686,0.00273800238143731,"pdam_00022050"," DNAJA3: DnaJ homolog subfamily A member 3%2C mitochondrial (Homo sapiens)","K09504","PF00226, PF00684, PF01556"
"pdam_00016793",33.0183997434205,0.774293640080891,0.248681068059739,3.11360107193559,0.00184819195542532,0.00887157467868049,"pdam_00016793"," unknown function","",""
"pdam_00015886",1892.25259865569,0.77382898875071,0.286151835541302,2.70426009075528,0.00684566829615719,0.0257125503563438,"pdam_00015886"," TLR2: Toll-like receptor 2 (Capra ibex)","K10169","PF01582"
"pdam_00017377",217.537744761358,0.772274770230448,0.258170424577936,2.99133710413571,0.0027775868409394,0.0123956227356852,"pdam_00017377"," ENY2: Transcription and mRNA export factor ENY2 (Taeniopygia guttata)","K11368","PF10163"
"pdam_00019991",249.132085951453,0.771624119247856,0.171115399792842,4.50937858417191,6.50177924446476e-06,7.44964952613443e-05,"pdam_00019991"," CD163: Scavenger receptor cysteine-rich type 1 protein M130 (Canis lupus familiaris)","K13912","PF00089, PF00530, PF00629, PF13927"
"pdam_00001348",230.517443504952,0.771402860401576,0.220843341162016,3.49298673142088,0.000477650241923042,0.00287517715644435,"pdam_00001348"," ZEU1: Thymidylate kinase (Arabidopsis thaliana)","K00943","PF02223"
"pdam_00003779",34.8967205373085,0.771339852221422,0.287665393271089,2.68137867906318,0.00733194948509993,0.0271939495992543,"pdam_00003779"," adat3: Probable inactive tRNA-specific adenosine deaminase-like protein 3 (Danio rerio)","K15442","PF00383"
"pdam_00013592",272.389690010049,0.771325790602916,0.162351829959647,4.75095224239005,2.02460949664729e-06,2.71173795870254e-05,"pdam_00013592"," lrrc9: Leucine-rich repeat-containing protein 9 (Xenopus tropicalis)","","PF13855, PF14580"
"pdam_00012996",409.533112431683,0.770843936214046,0.167266912128093,4.60846635121555,4.05650006050845e-06,4.95336134640239e-05,"pdam_00012996"," Timeless: Protein timeless homolog (Rattus norvegicus)","K03155","PF04821, PF05029"
"pdam_00004585",125.62878243938,0.770752152934661,0.229222369862334,3.3624648126514,0.000772499706899406,0.00431527946318209,"pdam_00004585"," DnaJ-1: DnaJ protein homolog 1 (Drosophila melanogaster)","K09511","PF00226, PF01556"
"pdam_00015382",246.522356500043,0.770593062493985,0.132109059978651,5.83300693092898,5.44373059175027e-09,1.50526313665305e-07,"pdam_00015382"," ACBD3: Golgi resident protein GCP60 (Homo sapiens)","","PF00887, PF138976"
"pdam_00005558",507.22781279363,0.770508119295955,0.251352767004976,3.06544514499297,0.00217346243039177,0.0101726754954751,"pdam_00005558"," SPG20: Spartin (Bos taurus)","K19366","PF06911"
"pdam_00013939",521.693643729109,0.770389480990342,0.230939383756731,3.3358947636314,0.000850253428146624,0.00467750675196369,"pdam_00013939"," Nedd4: E3 ubiquitin-protein ligase NEDD4 (Mus musculus)","K10591","PF00168, PF00397, PF00632"
"pdam_00000163",578.683661196534,0.770328839314934,0.125772425679329,6.12478319595246,9.08071675211745e-10,2.98640473467525e-08,"pdam_00000163"," Pias1: E3 SUMO-protein ligase PIAS1 (Mus musculus)","K04706","PF02891, PF14324"
"pdam_00017544",1182.7197291706,0.770277789418465,0.298736969906946,2.57844815677953,0.00992451906974154,0.034656658067567,"pdam_00017544"," Arginine kinase (Anthopleura japonica)","K00934","PF00217, PF02807"
"pdam_00013322",1115.37996994259,0.770192573428388,0.164592485959084,4.67939085396554,2.87728478578405e-06,3.67359396827328e-05,"pdam_00013322"," pla2g4a: Cytosolic phospholipase A2 (Xenopus tropicalis)","K16342","PF00168, PF01735"
"pdam_00011233",281.894666158177,0.769949689948144,0.243146877705217,3.16660323675472,0.0015423059050598,0.00764423551764898,"pdam_00011233"," fech: Ferrochelatase%2C mitochondrial (Xenopus laevis)","K01772","PF00762"
"pdam_00012584",684.902342551092,0.769574179007032,0.236030761960751,3.26048254309751,0.00111222813537926,0.00583461664128687,"pdam_00012584"," SLC12A2: Solute carrier family 12 member 2 (Squalus acanthias)","K10951","PF00324, PF03522, PF08403"
"pdam_00002652",304.338692099896,0.769063867971961,0.175666005724567,4.37798915504348,1.19779309085046e-05,0.000126809177855024,"pdam_00002652"," ergic3: Endoplasmic reticulum-Golgi intermediate compartment protein 3 (Danio rerio)","K20367","PF07970, PF13850"
"pdam_00008076",323.084278848057,0.769007478783915,0.137561471284307,5.5902824504876,2.2670054906742e-08,5.30524725907777e-07,"pdam_00008076"," chordc1: Cysteine and histidine-rich domain-containing protein 1 (Xenopus laevis)","K16729","PF04968, PF04969"
"pdam_00009784",104.240574351413,0.768185148755045,0.268244127288195,2.86375383692827,0.004186532236737,0.0172679047998092,"pdam_00009784"," DUSP1: Dual specificity protein phosphatase 1 (Homo sapiens)","K21278","PF00581, PF00782"
"pdam_00023857",74.7649356035229,0.768165433675247,0.220219726819331,3.48817721631928,0.000486325627017255,0.00291902383420797,"pdam_00023857"," ywrD: Putative gamma-glutamyltransferase YwrD (Bacillus subtilis (strain 168))","K00681","PF01019"
"pdam_00008984",817.815722898146,0.768012309201557,0.161548571894386,4.75406436711588,1.99367518405485e-06,2.67488224814982e-05,"pdam_00008984"," v1g235689: Eukaryotic translation initiation factor 3 subunit D (Nematostella vectensis)","K03251","PF05091"
"pdam_00024103",224.329714608896,0.767482515517651,0.20901726205973,3.67186187377352,0.000240789820184622,0.0016381346944577,"pdam_00024103"," ABCC4: Multidrug resistance-associated protein 4 (Homo sapiens)","K05673","PF00005, PF00664"
"pdam_00013227",291.131726937744,0.767203779889392,0.163572435545533,4.69029991104969,2.728048879805e-06,3.52365993909662e-05,"pdam_00013227"," TTLL1: Probable tubulin polyglutamylase TTLL1 (Bos taurus)","K16599","PF03133"
"pdam_00008146",154.382618266003,0.766709683518348,0.185854248361907,4.1253277246876,3.70207211731755e-05,0.000334619550733025,"pdam_00008146"," Rpe: Ribulose-phosphate 3-epimerase (Mus musculus)","K01783","PF00834"
"pdam_00003057",694.305483423642,0.76665789437245,0.154184878691597,4.97232868020689,6.6153423687891e-07,1.04135895041276e-05,"pdam_00003057"," unknown function","",""
"pdam_00006876",563.927716708074,0.766132570932917,0.282889910294523,2.70823575904592,0.00676419526715884,0.0254611433887414,"pdam_00006876"," unknown function","","PF13462"
"pdam_00022524",32.8264715198909,0.766017684172308,0.258137900442689,2.96747468255781,0.00300257009232299,0.0131785736195004,"pdam_00022524"," TTC28: Tetratricopeptide repeat protein 28 (Homo sapiens)","","PF12770, PF13176, PF13181, PF13424"
"pdam_00012503",49.5810441592507,0.764597419709935,0.213087509492242,3.58818506787124,0.000332987900217623,0.00214457270091123,"pdam_00012503"," Tmem69: Transmembrane protein 69 (Mus musculus)","","PF11911"
"pdam_00005355",184.199429763198,0.764225816811861,0.169368104352512,4.51221804562004,6.4153185951474e-06,7.36709946868977e-05,"pdam_00005355"," Tll2: Tolloid-like protein 2 (Mus musculus)","","PF00431, PF16977"
"pdam_00011380",388.215980674981,0.763851891881596,0.249803137949917,3.05781543879061,0.00222956847497511,0.0103751951952175,"pdam_00011380"," GALNS: N-acetylgalactosamine-6-sulfatase (Canis lupus familiaris)","K01132","PF00884, PF14707"
"pdam_00013209",311.297758302226,0.763843888751519,0.105968047419317,7.2082472722082,5.66766423813417e-13,3.99684442833522e-11,"pdam_00013209"," Erich2: Glutamate-rich protein 2 (Rattus norvegicus)","",""
"pdam_00016516",38.9831876458039,0.761846471260098,0.275995295883609,2.76036034897268,0.00577376370050992,0.02246853639463,"pdam_00016516"," trim71: E3 ubiquitin-protein ligase TRIM71 (Xenopus tropicalis)","","PF00630, PF00643, PF01436, PF134458"
"pdam_00017354",128.982145316759,0.761797318867764,0.276631212105491,2.75383718659071,0.00589010616356296,0.0227998859877096,"pdam_00017354"," unknown function","",""
"pdam_00011453",61.9581419184757,0.761389623469464,0.299168246646872,2.54502151215327,0.0109271006248802,0.0374727512454075,"pdam_00011453"," HYKK: Hydroxylysine kinase (Homo sapiens)","K18201","PF01636"
"pdam_00010550",629.601502771255,0.761114763327018,0.0906301570627195,8.39802983901151,4.54031835820198e-17,6.86437340270609e-15,"pdam_00010550"," unknown function","",""
"pdam_00015815",64.0816913883758,0.761016061187387,0.286604353694935,2.65528437156059,0.00792415763000371,0.0288757018544352,"pdam_00015815"," unknown function","",""
"pdam_00000203",928.377873076589,0.760997223878997,0.242426486400224,3.13908449187627,0.00169476574060202,0.00826537527007459,"pdam_00000203"," Psma1: Proteasome subunit alpha type-1 (Mus musculus)","K02725","PF00227, PF10584"
"pdam_00008192",1951.68420416099,0.758897404347539,0.277737462128515,2.73242723013139,0.0062869557971642,0.0240218865595283,"pdam_00008192"," Unc5c: Netrin receptor UNC5C (Mus musculus)","","PF00020, PF00531, PF00791, PF17217"
"pdam_00018202",87.1957995927436,0.758266300357392,0.221680329149923,3.42053940133125,0.000624970817814394,0.00361157046628209,"pdam_00018202"," Sult2a1: Bile salt sulfotransferase 1 (Mus musculus)","","PF00685"
"pdam_00003282",2545.99617238737,0.757833816347127,0.211980648419453,3.57501414396834,0.000350208962970077,0.00223493512202131,"pdam_00003282"," TKT: Transketolase (Bos taurus)","K00615","PF00456, PF02779, PF02780"
"pdam_00020596",178.633535715853,0.757352931380283,0.202565021645664,3.73881396317811,0.000184890482756976,0.00130735985704504,"pdam_00020596"," wdr75: WD repeat-containing protein 75 (Xenopus laevis)","K14552","PF00400"
"pdam_00012570",27.1924049579611,0.757329112368317,0.294279326568615,2.57350430014571,0.0100674395827485,0.0350625195279184,"pdam_00012570"," unknown function","",""
"pdam_00016679",573.30303866896,0.75674584454255,0.277539814609395,2.72662084756229,0.00639865169756415,0.024347260119387,"pdam_00016679"," NPC2: Epididymal secretory protein E1 (Pan troglodytes)","K13443","PF02221"
"pdam_00008234",151.356351500068,0.756453408737826,0.260561748950593,2.90316369069684,0.00369413497084861,0.0155632770804499,"pdam_00008234"," Rdh3: Retinol dehydrogenase 3 (Rattus norvegicus)","K00061","PF00106"
"pdam_00008235",121.773651518962,0.75614836526072,0.176035767413151,4.29542459678699,1.74359295247111e-05,0.00017498379129026,"pdam_00008235"," aasdhppt: L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (Xenopus laevis)","K06133","PF01648"
"pdam_00010082",221.619730138474,0.756057791005559,0.278585375934005,2.713917729783,0.00664926770398014,0.0251320792804213,"pdam_00010082"," Rab37: Ras-related protein Rab-37 (Mus musculus)","K07914","PF00071"
"pdam_00006476",119.821574664007,0.755747155010534,0.274402466693846,2.75415583582829,0.00588437423978388,0.0227818947400623,"pdam_00006476"," Tjap1: Tight junction-associated protein 1 (Mus musculus)","K06105",""
