"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IDGeneInfo"
"pdam_00001086",26.7133649989546,0.810763471538639,0.275450154802577,2.94341265525785,0.00324615408765071,0.0174738545471259,"pdam_00001086 unknown function"
"pdam_00005736",301.790939477122,0.810509515340408,0.265245845967867,3.0556916447943,0.00224542051970323,0.0131588154549814,"pdam_00005736 B9d1: B9 domain-containing protein 1 (Mus musculus)"
"pdam_00002350",86.7637916085926,0.809073067879461,0.192051959242265,4.21278216099245,2.52244310851116e-05,0.000400673786283916,"pdam_00002350 unknown function"
"pdam_00013767",2233.84074119091,0.808569567924202,0.23492295122779,3.44185003507888,0.00057775044832348,0.00465149739545976,"pdam_00013767 mshA: D-inositol 3-phosphate glycosyltransferase (Mycobacterium gilvum (strain PYR-GCK))"
"pdam_00003504",470.357770016612,0.807546160886432,0.238448961663134,3.38666251785689,0.000707483591306028,0.0054222347451846,"pdam_00003504 TTLL5: Tubulin polyglutamylase TTLL5 (Chlorocebus aethiops)"
"pdam_00019825",359.541686636253,0.807400051515818,0.1939270591952,4.16342131349044,3.13514099891668e-05,0.000478467596893493,"pdam_00019825 DDX47: Probable ATP-dependent RNA helicase DDX47 (Bos taurus)"
"pdam_00011384",71.2346930041396,0.806888126469485,0.289859952586395,2.78371716847979,0.00537398729184878,0.0256494894884253,"pdam_00011384 unknown function"
"pdam_00021589",1385.4528579712,0.806258475067187,0.194042513661661,4.15506097015938,3.25200812756189e-05,0.000491308057517707,"pdam_00021589 abcB1: ABC transporter B family member 1 (Dictyostelium discoideum)"
"pdam_00004209",50.6925494738194,0.806129370716753,0.213985658988118,3.76721213247994,0.000165080722218793,0.00176368651623179,"pdam_00004209 Dzip3: E3 ubiquitin-protein ligase DZIP3 (Mus musculus)"
"pdam_00002098",93.2518024670152,0.806086074792195,0.23881890725985,3.37530258404173,0.00073734572049584,0.00560612167735893,"pdam_00002098 Adgrl3: Adhesion G protein-coupled receptor L3 (Rattus norvegicus)"
"pdam_00017636",3080.06874966691,0.805836303373482,0.272551163506745,2.95664231627299,0.00311008668508239,0.016910341963003,"pdam_00017636 MAM and LDL-receptor class A domain-containing protein 1 (Fragment) (Acropora millepora)"
"pdam_00022239",1068.24777176837,0.805573314738511,0.229889221526377,3.50418044565034,0.000458014893442782,0.00387955783381704,"pdam_00022239 VAMP1: Vesicle-associated membrane protein 1 (Bos taurus)"
"pdam_00003647",51.6607446593443,0.805214028938619,0.311355805142803,2.58615389736931,0.00970535859230219,0.0399213370164867,"pdam_00003647 SDR39U1: Epimerase family protein SDR39U1 (Bos taurus)"
"pdam_00018998",122.926541926927,0.804199110618517,0.295499557547595,2.72149006683026,0.00649883381849423,0.029478306215337,"pdam_00018998 unknown function"
"pdam_00009250",158.60448746819,0.803976305275303,0.161530260586484,4.97724885947824,6.44943799389699e-07,2.17552069729928e-05,"pdam_00009250 rft2: Riboflavin transporter 2 (Salmo salar)"
"pdam_00005978",205.753499439728,0.80395439194675,0.279204287655813,2.87944858833192,0.00398371244006585,0.0204139763296718,"pdam_00005978 Gstk1: Glutathione S-transferase kappa 1 (Mus musculus)"
"pdam_00008191",34.9862662640066,0.802877826934171,0.272550620668575,2.94579342716112,0.00322127451809326,0.0173621656829263,"pdam_00008191 RYa-R: RYamide receptor (Drosophila melanogaster)"
"pdam_00003620",943.790792896241,0.802314648003944,0.161063664912093,4.98135099832628,6.31418925439666e-07,2.13675824768351e-05,"pdam_00003620 rbck1: RanBP-type and C3HC4-type zinc finger-containing protein 1 (Danio rerio)"
"pdam_00004567",541.262083670869,0.801976522827422,0.241868878961808,3.31574912105189,0.000913978384966014,0.00661179200002093,"pdam_00004567 RUNX1: Runt-related transcription factor 1 (Homo sapiens)"
"pdam_00010905",1036.78161569831,0.801488895826684,0.254775825213567,3.14585928690382,0.00165599657524466,0.0103758998296859,"pdam_00010905 PSMB6: Proteasome subunit beta type-6 (Bos taurus)"
"pdam_00007824",38.0731188340654,0.801256672260821,0.31693721269487,2.52812431032587,0.0114673741510235,0.0454596960717309,"pdam_00007824 FPGS: Folylpolyglutamate synthase%2C mitochondrial (Cricetulus griseus)"
"pdam_00023873",69.3186337269307,0.801211288885089,0.219302027416898,3.65346047331321,0.000258729632896308,0.00248501061943141,"pdam_00023873 Kat14: Cysteine-rich protein 2-binding protein (Mus musculus)"
"pdam_00012852",53.8249061421373,0.800222658016903,0.25977858988611,3.08040265507535,0.00206720916920515,0.0123661829464407,"pdam_00012852 tor: Tyrosine-protein kinase receptor torso (Bombyx mori)"
"pdam_00017983",51.5340349591031,0.799548919091917,0.205777542674722,3.88550134625616,0.00010211892708693,0.00121519210233965,"pdam_00017983 unknown function"
"pdam_00007403",171.072901150786,0.798794729674365,0.171809131648445,4.64931474835025,3.33039656768416e-06,8.05388767202332e-05,"pdam_00007403 nup35: Nucleoporin NUP53 (Danio rerio)"
"pdam_00003557",218.601853102641,0.798716807038969,0.196330528068229,4.06822522660051,4.73725806145355e-05,0.000664575955683888,"pdam_00003557 ttc33: Tetratricopeptide repeat protein 33 (Danio rerio)"
"pdam_00000926",104.099436003466,0.79781101024176,0.262727983939178,3.03664268373655,0.00239228855456043,0.0138305210382634,"pdam_00000926 MGAT4C: Alpha-1%2C3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C (Gallus gallus)"
"pdam_00011512",2501.04089761812,0.796623078008272,0.232624229936726,3.42450602942331,0.00061591817744976,0.00486781515573776,"pdam_00011512 ADK: Adenosine kinase (Cricetulus griseus)"
"pdam_00016138",28.6244170559893,0.795705369796225,0.287678258825806,2.76595587391273,0.00567562141013146,0.0267788917678295,"pdam_00016138 Elovl4: Elongation of very long chain fatty acids protein 4 (Mus musculus)"
"pdam_00007805",141.128495094774,0.795316851545648,0.202877728908994,3.92017820695542,8.84835137996977e-05,0.00108614546875038,"pdam_00007805 Exosc5: Exosome complex component RRP46 (Mus musculus)"
"pdam_00000732",143.973096478445,0.794809056205315,0.231132454573511,3.43876007232263,0.000584384912077079,0.00468198586629806,"pdam_00000732 Bet1: BET1 homolog (Mus musculus)"
"pdam_00012368",90.3430064803856,0.794707931234768,0.319099914022304,2.49046739379322,0.0127575201102451,0.0491204260016124,"pdam_00012368 lhpp: Phospholysine phosphohistidine inorganic pyrophosphate phosphatase (Danio rerio)"
"pdam_00020311",1012.55672845247,0.79467198603997,0.213495579202724,3.72219410353875,0.000197499103327642,0.00203253851930969,"pdam_00020311 psmd11: 26S proteasome non-ATPase regulatory subunit 11 (Xenopus tropicalis)"
"pdam_00016316",317.49752709019,0.794427533382581,0.169481693711478,4.68739434912067,2.76705465391199e-06,6.98914105191833e-05,"pdam_00016316 APOL3: Apolipoprotein L3 (Homo sapiens)"
"pdam_00012120",146.886623679514,0.794354209388756,0.255184071326387,3.1128675283684,0.00185279161332246,0.0113055794872159,"pdam_00012120 unknown function"
"pdam_00003170",449.079474301461,0.794303041418392,0.18351763095349,4.3282110677404,1.50325373660753e-05,0.000269316941814213,"pdam_00003170 aph-1: Gamma-secretase subunit Aph-1 (Drosophila melanogaster)"
"pdam_00010556",142.086771060601,0.794034286681827,0.12370916087369,6.41855688838238,1.37572198643561e-10,2.35047134511743e-08,"pdam_00010556 RNF180: E3 ubiquitin-protein ligase RNF180 (Pongo abelii)"
"pdam_00000767",603.331775527617,0.793958266238001,0.203358209393616,3.90423513565284,9.4523847390078e-05,0.00113965499305937,"pdam_00000767 SLC24A2: Sodium/potassium/calcium exchanger 2 (Gallus gallus)"
"pdam_00015234",421.139237798648,0.793938049644082,0.276202560470389,2.8744775149512,0.00404696584806063,0.0206575145244096,"pdam_00015234 FGFR3: Fibroblast growth factor receptor 3 (Homo sapiens)"
"pdam_00004764",59.4875523049301,0.793783657080428,0.276725618005951,2.86848634687432,0.00412440998945272,0.0209713225086738,"pdam_00004764 ZNF670: Zinc finger protein 670 (Homo sapiens)"
"pdam_00003906",74.2057187588635,0.793111268350609,0.236406809771113,3.35485796334925,0.000794057440469333,0.00594694123715717,"pdam_00003906 Csgalnact1: Chondroitin sulfate N-acetylgalactosaminyltransferase 1 (Mus musculus)"
"pdam_00006913",119.415881263787,0.793094834592617,0.293101081337703,2.70587481619979,0.00681247212351054,0.0305710232064006,"pdam_00006913 LTBP4: Latent-transforming growth factor beta-binding protein 4 (Homo sapiens)"
"pdam_00015024",138.393704359192,0.792719565435016,0.315641613165387,2.51145454962446,0.0120234767552328,0.047016534858334,"pdam_00015024 Fam136a: Protein FAM136A (Mus musculus)"
"pdam_00012600",244.019881942443,0.792637695180536,0.180627756169485,4.38823861841476,1.14272361947948e-05,0.000217324315505532,"pdam_00012600 Klhl20: Kelch-like protein 20 (Mus musculus)"
"pdam_00010284",491.336567852941,0.792169072617201,0.164833712935678,4.80586803821087,1.54081508592447e-06,4.39351818598409e-05,"pdam_00010284 ncl1: Nicalin-1 (Danio rerio)"
"pdam_00010651",284.540671423182,0.790776509761762,0.268808081685043,2.94178844923382,0.00326322771237418,0.0175074624395056,"pdam_00010651 Col6a6: Collagen alpha-6(VI) chain (Mus musculus)"
"pdam_00018231",61.458040313882,0.790712312126584,0.288906329060492,2.73691585330768,0.00620181543987956,0.0285704050337118,"pdam_00018231 trim71: E3 ubiquitin-protein ligase TRIM71 (Danio rerio)"
"pdam_00014539",246.630601644673,0.789443512582654,0.147362539776952,5.35715191783174,8.45440319113932e-08,4.28118754365766e-06,"pdam_00014539 SLC37A2: Glucose-6-phosphate exchanger SLC37A2 (Homo sapiens)"
"pdam_00024818",1810.01355252794,0.78771474973672,0.222512086449698,3.54009870791802,0.000399977403690054,0.00349214144247529,"pdam_00024818 unknown function"
"pdam_00023322",680.465102458258,0.787275484363502,0.14551091174688,5.41042231755779,6.28762936363416e-08,3.38806489940441e-06,"pdam_00023322 coaA: Coactosin (Dictyostelium discoideum)"
"pdam_00013616",156.715920822686,0.786859526428063,0.172157168471105,4.57058822130971,4.86357119489737e-06,0.000108731860277413,"pdam_00013616 BTBD6: BTB/POZ domain-containing protein 6 (Homo sapiens)"
"pdam_00018208",62.1921565545626,0.786086254909563,0.278242383950635,2.8251851631958,0.00472533004528765,0.0232831913016928,"pdam_00018208 unknown function"
"pdam_00016100",88.3293865780167,0.785180856783583,0.243228546995596,3.22816078327269,0.00124588925854012,0.00830922334757874,"pdam_00016100 EPHA4: Ephrin type-A receptor 4 (Gallus gallus)"
"pdam_00000383",809.463379579362,0.78463371064307,0.261464951278399,3.00091353279552,0.00269170987220977,0.0151733591642941,"pdam_00000383 drg1: Developmentally-regulated GTP-binding protein 1 (Xenopus laevis)"
"pdam_00009172",112.442273708732,0.784630117811205,0.161810342656379,4.84907271642979,1.24039947992413e-06,3.69661081069274e-05,"pdam_00009172 THNSL2: Threonine synthase-like 2 (Pongo abelii)"
"pdam_00002213",58.2310683658222,0.784239908316076,0.234569845246015,3.34331084838962,0.000827851097527124,0.00614643807391187,"pdam_00002213 unknown function"
"pdam_00012893",112.832586398414,0.783979814660753,0.274169113370702,2.85947532536512,0.00424342428531013,0.0214170311238898,"pdam_00012893 unknown function"
"pdam_00019332",221.880584404072,0.782827547637983,0.158332317012187,4.94420572129774,7.64549352124418e-07,2.50264869702409e-05,"pdam_00019332 MFSD12: Major facilitator superfamily domain-containing protein 12 (Homo sapiens)"
"pdam_00025418",67.553942866583,0.781120903886013,0.267144599709341,2.92396292021583,0.00345605912931515,0.0182990885871902,"pdam_00025418 UMPS: Uridine 5'-monophosphate synthase (Pongo abelii)"
"pdam_00004859",143.619100951883,0.780893313840162,0.213921761836472,3.65036874760362,0.000261864096611679,0.00251167229132562,"pdam_00004859 OXSM: 3-oxoacyl-[acyl-carrier-protein] synthase%2C mitochondrial (Homo sapiens)"
"pdam_00011065",487.388865350962,0.779738329478987,0.251747030251809,3.09730894818921,0.00195286230642664,0.0118097904682203,"pdam_00011065 uhrf1: E3 ubiquitin-protein ligase UHRF1 (Xenopus laevis)"
"pdam_00019371",33.0343224897593,0.779469829462373,0.284144381579498,2.74321746264862,0.00608403795758158,0.0281187723067027,"pdam_00019371 unknown function"
"pdam_00000535",486.520591941803,0.779440753155815,0.14234253038965,5.47581071533693,4.35513035149465e-08,2.5143698993588e-06,"pdam_00000535 rnps1-a: RNA-binding protein with serine-rich domain 1-A (Xenopus laevis)"
"pdam_00002533",45.570159799396,0.779111544704198,0.305368041868591,2.55138533795712,0.010729562305802,0.0430884295540663,"pdam_00002533 PRELID3B: PRELI domain containing protein 3B (Cricetulus griseus)"
"pdam_00005559",601.330843925939,0.778008400532725,0.243337450103703,3.19724070504216,0.00138749092108011,0.00906658013261771,"pdam_00005559 CCT5: T-complex protein 1 subunit epsilon (Macaca fascicularis)"
"pdam_00022286",64.2931247547339,0.777750513063198,0.251840225435972,3.0882696031454,0.00201325735089926,0.0120950838276581,"pdam_00022286 C1orf53: Uncharacterized protein C1orf53 (Homo sapiens)"
"pdam_00002418",892.497367672094,0.776724861757008,0.230260807018065,3.37323955307805,0.000742892898823706,0.00563809832747569,"pdam_00002418 Allene oxide synthase-lipoxygenase protein (Plexaura homomalla)"
"pdam_00004174",5880.06508954506,0.776576319096743,0.236438710151872,3.28447198260354,0.00102173656358676,0.00716442905698227,"pdam_00004174 STL1: Probable glycosyltransferase STELLO1 (Arabidopsis thaliana)"
"pdam_00004213",97.6682988349986,0.775177777073454,0.21341595841303,3.63223904546647,0.000280972656018054,0.00265377095110985,"pdam_00004213 ORF20: Ribonucleoside-diphosphate reductase small chain (Ostreid herpesvirus 1 (isolate France))"
"pdam_00001076",358.434926417472,0.774959643685933,0.23693319958216,3.2707938146811,0.00107246071444393,0.00741373747172343,"pdam_00001076 unknown function"
"pdam_00002523",178.997215979176,0.774498798148089,0.189750363564574,4.08167227508115,4.4712816410165e-05,0.000631478384986302,"pdam_00002523 unknown function"
"pdam_00003754",107.984951883496,0.774456067498553,0.264845392477507,2.92418176602535,0.00345363013685909,0.0182908360196809,"pdam_00003754 Trafd1: TRAF-type zinc finger domain-containing protein 1 (Rattus norvegicus)"
"pdam_00013742",390.403301787139,0.773572077269329,0.1532813198583,5.0467472356348,4.49395250399916e-07,1.60886561961742e-05,"pdam_00013742 XPNPEP3: Probable Xaa-Pro aminopeptidase 3 (Homo sapiens)"
"pdam_00003698",228.417920319515,0.77292966031089,0.22292337053958,3.46724373689503,0.000525824856660125,0.00431817481934839,"pdam_00003698 HSCB: Iron-sulfur cluster co-chaperone protein HscB%2C mitochondrial (Homo sapiens)"
"pdam_00012079",2461.9844116856,0.772588391844438,0.194047514522726,3.98143925597128,6.84992278172508e-05,0.000889685582558422,"pdam_00012079 Cd9: CD9 antigen (Rattus norvegicus)"
"pdam_00016736",387.953993087346,0.772566401094019,0.191414598860778,4.03608923087382,5.4349552441182e-05,0.000745046213014638,"pdam_00016736 Ppil3: Peptidyl-prolyl cis-trans isomerase-like 3 (Rattus norvegicus)"
"pdam_00010659",175.690816833774,0.772459793997425,0.18283937828928,4.22479993765499,2.39153139140642e-05,0.000387081888009275,"pdam_00010659 TTC16: Tetratricopeptide repeat protein 16 (Macaca fascicularis)"
"pdam_00023470",167.305158733293,0.772086186700971,0.266318339567463,2.89911009491477,0.00374223465946176,0.0195192507740354,"pdam_00023470 amdA: Amidase (Rhodococcus erythropolis)"
"pdam_00024863",149.744980302203,0.771650556311364,0.206358261398361,3.73937321957634,0.000184479660073638,0.00192557303936769,"pdam_00024863 unknown function"
"pdam_00008853",481.825594919116,0.771583488105083,0.197201395043562,3.91266749372965,9.12821831934233e-05,0.00111141082260127,"pdam_00008853 CTSC: Dipeptidyl peptidase 1 (Homo sapiens)"
"pdam_00015021",800.120007475817,0.771342977382275,0.123287416786827,6.25646150665954,3.93810248350343e-10,5.4446857691332e-08,"pdam_00015021 EIF2AK3: Eukaryotic translation initiation factor 2-alpha kinase 3 (Homo sapiens)"
"pdam_00019029",7358.17620362942,0.770727275528725,0.230351402296065,3.34587620412282,0.000820230071971447,0.00610380133232294,"pdam_00019029 CTSZ: Cathepsin Z (Bos taurus)"
"pdam_00020895",1191.00586876815,0.770651731674237,0.198867013336248,3.87521147296161,0.000106532141188217,0.0012570314132905,"pdam_00020895 Mpc1: Mitochondrial pyruvate carrier 1 (Rattus norvegicus)"
"pdam_00010759",551.403509628759,0.769946097616208,0.246202807547467,3.12728398707544,0.00176429416500944,0.0108888816087147,"pdam_00010759 DMD: Dystrophin (Gallus gallus)"
"pdam_00018370",51.7376695040904,0.769856130347036,0.291112439358964,2.64453189304544,0.00818039972180309,0.0352390396133648,"pdam_00018370 exo1: Exonuclease 1 (Danio rerio)"
"pdam_00015155",359.511743316906,0.768478492001489,0.202203192086729,3.80052601579046,0.000144389257236391,0.00159211035520982,"pdam_00015155 SAP30BP: SAP30-binding protein (Homo sapiens)"
"pdam_00018767",24.7809009488446,0.768067989603114,0.268153732280945,2.86428230205802,0.00417955337517519,0.0211634912889776,"pdam_00018767 unknown function"
"pdam_00014601",117.097817010675,0.767606931085982,0.156408780638921,4.9076971762733,9.21519923409523e-07,2.89906305246274e-05,"pdam_00014601 P4HA1: Prolyl 4-hydroxylase subunit alpha-1 (Gallus gallus)"
"pdam_00019281",98.8995767620552,0.76738181673802,0.137847471378311,5.56689077474628,2.59324829918534e-08,1.71374569205597e-06,"pdam_00019281 unknown function"
"pdam_00002407",33.1734612344168,0.767155733691282,0.303676607501454,2.52622597441131,0.0115295294019916,0.0456405215359306,"pdam_00002407 ANK2: Ankyrin-2 (Homo sapiens)"
"pdam_00021523",1545.50805559255,0.767154794891524,0.258601662771669,2.96655012450125,0.00301161266272577,0.0164987070143853,"pdam_00021523 Psmb7: Proteasome subunit beta type-7 (Rattus norvegicus)"
"pdam_00020123",18.5738269258536,0.767119634132546,0.306829577507179,2.50014891121309,0.0124141113021766,0.0481771909206543,"pdam_00020123 qtrt2: Queuine tRNA-ribosyltransferase accessory subunit 2 (Danio rerio)"
"pdam_00013075",175.362997746245,0.766826473365057,0.207101402143807,3.70266191067402,0.000213349115471471,0.00215140674742465,"pdam_00013075 atxn10: Ataxin-10 (Xenopus tropicalis)"
"pdam_00011116",238.558026336731,0.76664160940568,0.291249941885736,2.63224639442658,0.00848223226484156,0.0361937281310955,"pdam_00011116 MAFK: Transcription factor MafK (Homo sapiens)"
"pdam_00004988",381.030208708931,0.766584613423263,0.176624718300077,4.34018873915977,1.42360388094681e-05,0.000259021952883958,"pdam_00004988 Dusp11: RNA/RNP complex-1-interacting phosphatase (Rattus norvegicus)"
"pdam_00008855",1565.08460597973,0.766404957138995,0.186128013393538,4.11762282939406,3.82800515329971e-05,0.00055787467612062,"pdam_00008855 unknown function"
"pdam_00008235",121.773651518962,0.766181610814216,0.183346165896021,4.17887991859472,2.92948302517959e-05,0.000453002838661877,"pdam_00008235 aasdhppt: L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (Xenopus laevis)"
"pdam_00016988",372.040620582635,0.765766879253649,0.168827949182339,4.53578262937138,5.73902660490509e-06,0.000123551413995315,"pdam_00016988 pno1: RNA-binding protein pno1 (Nematostella vectensis)"
"pdam_00011518",30.7113310490743,0.76562290581742,0.249009282788016,3.07467616164816,0.00210731230265498,0.012525106091824,"pdam_00011518 HTR6: 5-hydroxytryptamine receptor 6 (Pan troglodytes)"
"pdam_00017282",65.0969303195458,0.764145077489246,0.259596951050454,2.9435826360716,0.0032443719652179,0.0174687360617612,"pdam_00017282 KIF9: Kinesin-like protein KIF9 (Homo sapiens)"
"pdam_00008249",81.2403280348537,0.763016110158539,0.256754223126449,2.97177628031755,0.00296082346229474,0.0163397334716712,"pdam_00008249 unknown function"
"pdam_00001742",801.586716015424,0.762460977110209,0.17580327433501,4.33701237928747,1.44432492999144e-05,0.000261885145847887,"pdam_00001742 SRA1: Steroid receptor RNA activator 1 (Homo sapiens)"
"pdam_00005341",66.641220628537,0.761338029761678,0.210023072578122,3.62502091039776,0.000288938072250963,0.00271291241381431,"pdam_00005341 LRRC40: Leucine-rich repeat-containing protein 40 (Gallus gallus)"
"pdam_00001495",1165.55043615479,0.761271764690139,0.142676448351613,5.33565121283407,9.52022508625269e-08,4.66357879225175e-06,"pdam_00001495 ITGB1: Integrin beta-1 (Ovis aries)"
"pdam_00019839",1536.14798389215,0.760855474106449,0.225805825942218,3.36951215023632,0.000753013712493311,0.00570255249298989,"pdam_00019839 Rpt2: 26S protease regulatory subunit 4 (Drosophila melanogaster)"
"pdam_00016685",1959.08604748036,0.760586632344179,0.14982525363914,5.07649153844306,3.84467911596846e-07,1.40514663690569e-05,"pdam_00016685 unknown function"
"pdam_00017033",542.588928047008,0.760449115075513,0.251118684718765,3.02824585086993,0.00245977882739167,0.0141119989237335,"pdam_00017033 unknown function"
"pdam_00013326",141.64017034694,0.760140148274894,0.227337011260751,3.34367089661009,0.00082677753663112,0.0061416507360562,"pdam_00013326 WARS2: Tryptophan--tRNA ligase%2C mitochondrial (Homo sapiens)"
"pdam_00006227",277.489564177001,0.759983942450698,0.25612847461523,2.96719817502676,0.00300527185388068,0.0164768557290119,"pdam_00006227 Phf5a: PHD finger-like domain-containing protein 5A (Rattus norvegicus)"
"pdam_00017385",810.944867927909,0.759888950172211,0.127207315694472,5.97362617097683,2.32037174863665e-09,2.23681707787152e-07,"pdam_00017385 LSM14B: Protein LSM14 homolog B (Homo sapiens)"
"pdam_00002905",270.737218067149,0.759391575438029,0.241493687779759,3.14456076438152,0.0016633636343836,0.010406545631608,"pdam_00002905 unknown function"
"pdam_00026005",243.069367722474,0.758146218767857,0.234741892740657,3.22970139635645,0.00123919568889768,0.00829089379248164,"pdam_00026005 unknown function"
"pdam_00020296",90.7058568994709,0.758108349932463,0.20018352448667,3.78706665234553,0.000152436220072578,0.00165895762031342,"pdam_00020296 serinc: Probable serine incorporator (Nematostella vectensis)"
"pdam_00001852",171.920613153002,0.75796286073338,0.200501956377115,3.78032650867388,0.000156622826428928,0.00169339945146667,"pdam_00001852 ddx51: ATP-dependent RNA helicase DDX51 (Danio rerio)"
"pdam_00013440",662.444786363659,0.757674121113031,0.190434081426715,3.97866871012061,6.93022268076559e-05,0.000895136014974118,"pdam_00013440 Cct4: T-complex protein 1 subunit delta (Rattus norvegicus)"
"pdam_00009446",90.7552165883943,0.75746108897631,0.252446045444671,3.00048704523013,0.00269548219451271,0.0151905492940961,"pdam_00009446 lrrA: Leucine-rich repeat protein lrrA (Dictyostelium discoideum)"
"pdam_00025845",63.798535018299,0.757184310990093,0.212498387069167,3.56324733299567,0.000366295254818621,0.00326588662707396,"pdam_00025845 trappc11: Trafficking protein particle complex subunit 11 (Danio rerio)"
"pdam_00006792",329.229044564026,0.7571741231307,0.141466244137226,5.35233071146091,8.6828522162235e-08,4.38630142605618e-06,"pdam_00006792 Man2c1: Alpha-mannosidase 2C1 (Mus musculus)"
"pdam_00018913",535.940037609619,0.756983278168697,0.184913670200403,4.09371182427078,4.2452188408646e-05,0.000606068437097619,"pdam_00018913 pitrm1: Presequence protease%2C mitochondrial (Xenopus tropicalis)"
"pdam_00007432",1030.98835509749,0.75698238489362,0.244640364789051,3.09426608951615,0.00197300445338932,0.0119111429439749,"pdam_00007432 Creb3l1: Cyclic AMP-responsive element-binding protein 3-like protein 1 (Rattus norvegicus)"
"pdam_00002343",705.740777001486,0.756392986808175,0.283358301928768,2.66938706810263,0.00759898225344182,0.0332485138571892,"pdam_00002343 COL17A1: Collagen alpha-1(XVII) chain (Homo sapiens)"
"pdam_00004861",2481.54862073721,0.754785102045973,0.27724238050787,2.72247374540397,0.00647951817428998,0.0294257833112887,"pdam_00004861 slc39a10: Zinc transporter ZIP10 (Danio rerio)"
"pdam_00015877",619.253802283572,0.754508397143695,0.282216914373091,2.67350523202955,0.00750631052828416,0.0328909749274169,"pdam_00015877 Tlr2: Toll-like receptor 2 (Mus musculus)"
"pdam_00009295",885.252562861247,0.754197832517288,0.208237011381164,3.62182412970179,0.000292532978751167,0.00273834322871082,"pdam_00009295 DOT1L: Histone-lysine N-methyltransferase%2C H3 lysine-79 specific (Homo sapiens)"
"pdam_00019289",556.863519330768,0.753979972326845,0.167957511533059,4.48911135587074,7.15209048937164e-06,0.000146778497689595,"pdam_00019289 Atp10d: Probable phospholipid-transporting ATPase VD (Mus musculus)"
"pdam_00016812",798.745764148835,0.753853713027381,0.175935103679656,4.2848396781577,1.82871011610296e-05,0.000311681614678863,"pdam_00016812 ACLY: ATP-citrate synthase (Bos taurus)"
"pdam_00025410",119.335870367197,0.753344607775678,0.212558611244123,3.54417354990367,0.000393845901922842,0.00345148941989513,"pdam_00025410 DENND6A: Protein DENND6A (Gallus gallus)"
"pdam_00012255",84.807430482127,0.753117047628448,0.215130030115077,3.50075276438901,0.000463946038547071,0.00392189300083133,"pdam_00012255 Oma1: Metalloendopeptidase OMA1%2C mitochondrial (Rattus norvegicus)"
"pdam_00000210",100.470743329509,0.752995164589525,0.244473074614565,3.08007401541742,0.00206949158963166,0.0123727925337437,"pdam_00000210 unknown function"
"pdam_00017303",547.854788226304,0.752267711602637,0.168300347134812,4.46979298860301,7.82953394131284e-06,0.000157905619747303,"pdam_00017303 STOML2: Stomatin-like protein 2%2C mitochondrial (Homo sapiens)"
"pdam_00000323",1377.25893631347,0.752251008897789,0.24356242743598,3.08853470059752,0.0020114620147957,0.0120904416326614,"pdam_00000323 UNC119B: Protein unc-119 homolog B (Homo sapiens)"
"pdam_00017589",302.718629401817,0.75189873680899,0.180064741210105,4.17571331153417,2.97053743135129e-05,0.000458676297721141,"pdam_00017589 ADORA2A: Adenosine receptor A2a (Canis lupus familiaris)"
"pdam_00021920",115.233880740922,0.750878051193269,0.181660746118824,4.13340838478182,3.57422807750222e-05,0.00052710458279796,"pdam_00021920 Cyp4v2: Cytochrome P450 4V2 (Mus musculus)"
"pdam_00021262",164.817698797692,0.750199662066566,0.205265230081371,3.65478197047388,0.000257400629706986,0.00247471376567295,"pdam_00021262 Trpv4: Transient receptor potential cation channel subfamily V member 4 (Mus musculus)"
"pdam_00016244",1668.08247787109,0.749551311872521,0.134395840769571,5.57719128494212,2.44433041640126e-08,1.64639755450873e-06,"pdam_00016244 MTR: Methionine synthase (Bos taurus)"
"pdam_00012503",49.5810441592507,0.749550517444611,0.22146375159979,3.38452912510546,0.000713004541216567,0.00545857574996946,"pdam_00012503 Tmem69: Transmembrane protein 69 (Mus musculus)"
"pdam_00015392",103.997121409483,0.748977214717106,0.298979020915455,2.50511628683439,0.0122411139945934,0.047611884248821,"pdam_00015392 abcB1: ABC transporter B family member 1 (Dictyostelium discoideum)"
"pdam_00001107",625.136531533472,0.748789404719038,0.267401872042121,2.80023994970794,0.00510646331608451,0.024676631537262,"pdam_00001107 Gabpb2: GA-binding protein subunit beta-2 (Mus musculus)"
"pdam_00004173",152.647740473478,0.748590300947691,0.22430628337692,3.33735769536947,0.00084579021030818,0.0062541454150691,"pdam_00004173 Uncharacterized protein C1orf50 homolog (Mus musculus)"
"pdam_00000609",2051.19129619108,0.747902790571181,0.297057355001698,2.51770500874118,0.0118122205207213,0.0464509382939667,"pdam_00000609 Hspa8: Heat shock cognate 71 kDa protein (Rattus norvegicus)"
"pdam_00021064",505.676197789621,0.747857508256805,0.213732660573779,3.49903241857905,0.000466949803723391,0.00393936175240749,"pdam_00021064 Nek4: Serine/threonine-protein kinase Nek4 (Mus musculus)"
"pdam_00011398",264.090410701564,0.747798764731442,0.16804449126702,4.45000463325632,8.58684368761659e-06,0.000169917627208345,"pdam_00011398 NAGA: Alpha-N-acetylgalactosaminidase (Gallus gallus)"
"pdam_00006250",450.482514725408,0.747258380265008,0.160653872498919,4.6513561649131,3.29759235910186e-06,8.00499083516717e-05,"pdam_00006250 ZDHHC16: Probable palmitoyltransferase ZDHHC16 (Macaca fascicularis)"
